interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_flow;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapDensity;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;3600.00;wizard_example;0;11.28;3;169;157.43;170223657#5;0;0;11.28;142;5.64;11.33;60.34;9479.21;3.93;0.18;7783.77;59.91;6357.00
0.00;3600.00;wizard_example;0;17.80;2;145;124.74;170223657#7;0;0;17.80;103;8.89;17.83;182.05;22654.00;1.97;0.09;20637.65;181.27;16509.00
0.00;3600.00;wizard_example;0;53.74;0;102;89.14;170223657#8;0;0;53.74;75;26.90;53.88;447.61;39749.27;0.47;0.02;38887.98;444.83;34046.00
0.00;3600.00;wizard_example;0;;0;0;;170237722#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;;0;0;;170237722#1;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;;0;0;;170240692#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;;0;0;;170240692#1;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;;0;0;;170240692#2;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;;0;0;;170240693#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;;0;0;;170240693#1;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;;0;0;;170240693#2;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.16;7;0;6.74;170247665;0;0;0.16;7;0.08;0.17;12.26;82.74;11.47;0.83;9.70;11.52;0.00
0.00;3600.00;wizard_example;0;3.02;2;147;148.84;172364987#0;0;0;3.02;149;1.48;3.21;5.10;758.52;13.85;0.50;380.27;4.79;0.00
0.00;3600.00;wizard_example;1;2.12;0;145;145.00;172364987#1;0;0;2.12;144;1.06;2.54;1.41;204.90;19.38;0.70;63.15;1.18;15.00
0.00;3600.00;wizard_example;0;4.46;1;164;164.93;172364987#10;0;0;4.46;165;2.46;5.26;8.64;1424.42;9.28;0.33;922.88;7.32;666.00
0.00;3600.00;wizard_example;1;3.05;1;187;187.91;172364987#11;0;0;3.05;187;1.50;3.29;3.54;664.42;17.27;0.62;249.37;3.28;0.00
0.00;3600.00;wizard_example;0;2.09;0;192;191.84;172364987#12;0;0;2.09;191;1.04;2.11;20.09;3854.82;25.49;0.92;308.68;19.90;0.00
0.00;3600.00;wizard_example;0;2.48;3;212;214.97;172364987#13;0;0;2.48;215;1.24;2.50;24.72;5313.67;24.05;0.87;664.32;24.44;114.00
0.00;3600.00;wizard_example;0;5.24;2;401;402.04;172364987#14;0;0;5.24;402;2.59;5.32;13.14;5283.07;21.37;0.77;1179.63;12.94;0.00
0.00;3600.00;wizard_example;0;4.43;0;403;403.00;172364987#15;0;0;4.43;403;2.21;4.98;1.79;721.14;25.28;0.91;57.56;1.59;0.00
0.00;3600.00;wizard_example;0;4.65;1;407;408.00;172364987#16;0;0;4.65;408;2.33;4.72;48.04;19601.16;24.13;0.87;2379.70;47.32;291.00
0.00;3600.00;wizard_example;0;6.71;1;410;410.99;172364987#17;0;0;6.71;411;3.39;6.83;53.95;22174.12;16.81;0.60;8613.92;52.98;6090.00
0.00;3600.00;wizard_example;0;6.73;1;476;476.98;172364987#18;0;0;6.73;477;3.40;6.96;14.94;7124.10;19.38;0.70;2090.54;14.45;775.00
0.00;3600.00;wizard_example;0;9.40;4;503;506.52;172364987#19;0;0;9.40;507;5.02;11.14;3.40;1720.10;14.10;0.51;829.98;2.86;465.00
0.00;3600.00;wizard_example;0;1.57;1;147;147.98;172364987#2;0;0;1.57;148;0.79;1.60;10.69;1582.52;26.09;0.94;109.88;10.49;0.00
0.00;3600.00;wizard_example;0;6.04;1;508;508.97;172364987#20;0;0;6.04;509;3.02;6.20;8.00;4073.45;23.42;0.84;592.21;7.79;0.00
0.00;3600.00;wizard_example;1;7.33;1;510;510.97;172364987#21;0;0;7.33;510;3.79;7.87;8.26;4220.20;18.65;0.67;1347.55;7.69;828.00
0.00;3600.00;wizard_example;0;6.36;2;527;528.91;172364987#22;0;0;6.36;529;3.18;6.65;5.01;2649.44;23.08;0.83;413.06;4.79;0.00
0.00;3600.00;wizard_example;0;10.50;1;528;528.22;172364987#23;0;0;10.50;520;5.36;10.98;31.10;16422.90;13.52;0.49;8050.57;29.74;2748.00
0.00;3600.00;wizard_example;0;3.24;1;243;243.96;172364987#24;0;0;3.24;244;1.62;3.38;5.97;1455.26;20.89;0.75;352.97;5.72;0.00
0.00;3600.00;wizard_example;0;4.84;2;243;244.95;172364987#25;0;0;4.84;245;2.55;5.32;17.73;4343.91;13.07;0.47;2266.39;16.12;474.00
0.00;3600.00;wizard_example;2;0.07;2;4;5.98;172364987#26;0;0;0.07;4;0.03;0.07;28.78;172.12;23.67;0.85;17.91;28.25;0.00
0.00;3600.00;wizard_example;0;1.58;0;151;151.00;172364987#3;0;0;1.58;151;0.79;1.59;18.12;2735.84;26.62;0.96;139.02;17.92;0.00
0.00;3600.00;wizard_example;0;1.78;0;166;166.00;172364987#4;0;0;1.78;166;0.89;1.80;27.51;4566.55;25.80;0.93;359.57;27.25;0.00
0.00;3600.00;wizard_example;0;1.60;0;150;150.00;172364987#5;0;0;1.60;150;0.80;1.62;31.02;4652.48;25.96;0.93;344.60;30.74;7.00
0.00;3600.00;wizard_example;0;2.02;1;155;155.76;172364987#6;0;0;2.02;156;1.02;2.56;1.24;193.24;20.95;0.75;45.83;0.98;3.00
0.00;3600.00;wizard_example;0;1.71;1;159;157.67;172364987#7;0;0;1.71;157;0.85;1.72;25.65;4044.55;25.59;0.92;340.52;25.42;0.00
0.00;3600.00;wizard_example;0;1.71;0;160;158.64;172364987#8;0;0;1.71;158;0.85;1.72;30.37;4817.08;25.77;0.93;376.27;30.17;0.00
0.00;3600.00;wizard_example;0;1.73;0;161;159.54;172364987#9;0;0;1.73;159;0.86;1.74;25.26;4029.77;25.64;0.92;326.38;25.05;0.00
0.00;3600.00;wizard_example;0;72.16;3;225;226.84;172366587#1;13;13;36.08;227;18.07;72.51;188.05;42653.66;0.90;0.03;41185.34;187.12;37483.00
0.00;3600.00;wizard_example;0;1.88;3;145;147.83;172366587#2;17;17;0.94;148;0.47;1.97;5.67;838.20;21.76;0.78;162.35;5.43;0.00
0.00;3600.00;wizard_example;0;11.03;3;168;170.21;172366587#3;26;26;5.51;168;2.77;11.41;12.41;2109.54;4.54;0.16;1738.98;11.98;1487.00
0.00;3600.00;wizard_example;0;32.73;4;194;193.16;172366587#4;49;49;10.91;189;6.55;44.87;32.95;6331.88;1.34;0.05;6010.60;23.91;5634.00
0.00;3600.00;wizard_example;0;107.70;0;97;89.51;172366587#5;14;15;53.85;82;26.93;107.95;234.21;20611.73;0.25;0.01;20427.74;229.75;19942.00
0.00;3600.00;wizard_example;1;207.99;4;109;91.49;172366587#6;9;9;103.99;99;44.67;212.79;69.71;6204.83;0.19;0.01;6114.55;66.29;5789.00
0.00;3600.00;wizard_example;0;3.14;4;230;232.93;172366588#0;39;39;1.57;233;0.81;3.39;7.69;1791.01;19.75;0.71;515.68;7.14;75.00
0.00;3600.00;wizard_example;0;2.38;1;230;230.99;172366588#1;37;37;1.19;231;0.60;2.41;19.53;4511.74;26.92;0.97;143.63;19.35;0.00
0.00;3600.00;wizard_example;1;3.20;2;233;233.35;172366588#2;67;67;1.60;227;0.84;3.52;11.49;2679.92;18.82;0.68;815.82;10.44;501.00
0.00;3600.00;wizard_example;0;2.90;3;225;227.90;172366588#4;25;25;1.45;227;0.74;3.13;10.04;2287.74;20.75;0.75;573.90;9.31;139.00
0.00;3600.00;wizard_example;1;2.40;0;229;228.46;172366588#5;81;81;1.20;227;0.60;2.49;5.02;1145.51;26.50;0.95;53.77;4.83;0.00
0.00;3600.00;wizard_example;1;3.52;2;230;231.77;172366588#6;34;34;1.76;229;0.95;4.00;16.60;3845.63;16.41;0.59;1542.49;14.61;1117.00
0.00;3600.00;wizard_example;1;2.86;2;235;236.95;172366588#7;31;31;1.43;236;0.74;3.12;8.86;2099.46;21.69;0.78;444.71;8.13;113.00
0.00;3600.00;wizard_example;0;3.05;3;266;268.84;172366588#8;66;66;1.52;268;0.77;3.13;25.92;6968.34;24.03;0.87;857.76;25.21;198.00
0.00;3600.00;wizard_example;0;73.18;3;269;263.56;172366589;0;0;73.18;272;37.07;78.06;37.34;9843.71;1.07;0.04;9458.67;35.01;8739.00
0.00;3600.00;wizard_example;0;75.41;2;217;217.95;172366590#1;43;43;37.70;215;19.11;79.30;88.19;19192.40;0.82;0.03;18538.70;83.74;15942.00
0.00;3600.00;wizard_example;0;5.08;1;474;473.41;172366590#11;36;36;2.54;471;1.27;5.19;9.39;4446.47;25.88;0.93;255.10;9.20;0.00
0.00;3600.00;wizard_example;0;5.09;3;474;476.08;172366590#12;26;26;2.55;476;1.28;5.32;5.41;2577.73;25.76;0.93;156.57;5.18;17.00
0.00;3600.00;wizard_example;0;5.21;3;480;482.50;172366590#14;36;36;2.61;482;1.30;5.43;5.01;2415.63;25.67;0.92;154.89;4.80;3.00
0.00;3600.00;wizard_example;1;6.10;4;512;514.78;172366590#15;16;16;3.05;514;1.52;6.94;2.69;1387.06;22.47;0.81;250.05;2.37;60.00
0.00;3600.00;wizard_example;0;5.59;0;520;518.83;172366590#16;106;106;2.80;517;1.40;5.70;10.84;5621.43;25.73;0.93;347.03;10.63;5.00
0.00;3600.00;wizard_example;0;16.23;2;842;843.84;172366590#17;28;28;8.12;844;4.01;17.43;4.80;4050.67;14.49;0.52;1910.07;4.47;777.00
0.00;3600.00;wizard_example;1;9.25;4;854;855.15;172366590#18;146;146;4.63;853;2.31;9.40;12.10;10348.45;25.69;0.92;703.66;11.91;0.00
0.00;3600.00;wizard_example;0;145.73;2;147;139.52;172366590#2;63;63;72.87;122;36.39;145.87;526.74;72936.32;0.27;0.01;72214.85;522.28;67333.00
0.00;3600.00;wizard_example;0;208.03;1;155;130.24;172366590#3;14;14;104.02;130;52.07;209.85;465.92;60481.34;0.18;0.01;60073.81;460.39;57306.00
0.00;3600.00;wizard_example;0;35.53;1;588;586.48;172366590#4;157;157;17.76;585;9.22;38.50;15.23;8929.95;4.56;0.16;7386.24;14.05;4163.00
0.00;3600.00;wizard_example;2;6.71;1;483;483.77;172366590#5;58;58;3.36;481;1.66;7.09;4.14;2000.04;20.17;0.73;528.29;3.92;14.00
0.00;3600.00;wizard_example;0;5.22;6;483;485.46;172366590#7;151;151;2.61;482;1.31;5.30;14.66;7117.50;25.76;0.93;427.11;14.44;1.00
0.00;3600.00;wizard_example;0;133.33;0;171;57.29;172366685#0;0;0;133.33;171;47.13;133.33;19.36;3029.67;0.37;0.02;2978.21;18.94;2918.00
0.00;3600.00;wizard_example;0;110.83;1;171;155.62;172366685#1;0;0;110.83;164;54.58;111.09;183.65;28523.85;0.42;0.02;27983.65;182.85;26854.00
0.00;3600.00;wizard_example;0;126.73;0;127;112.57;172366685#10;0;0;126.73;125;63.43;128.06;55.77;6269.67;0.33;0.02;6171.32;55.12;5967.00
0.00;3600.00;wizard_example;0;116.51;2;118;98.95;172366685#11;0;0;116.51;97;58.20;116.59;744.30;73379.10;0.24;0.01;72567.10;741.03;67469.00
0.00;3600.00;wizard_example;0;118.05;4;110;96.31;172366685#12;0;0;118.05;100;58.48;118.22;481.58;46223.89;0.24;0.01;45721.90;479.25;42596.00
0.00;3600.00;wizard_example;0;120.81;2;100;87.66;172366685#13;0;0;120.81;95;60.41;121.16;261.24;22816.92;0.22;0.01;22580.81;259.54;21347.00
0.00;3600.00;wizard_example;0;111.60;0;80;75.49;172366685#14;0;0;111.60;76;55.85;112.08;174.36;13105.00;0.21;0.01;12976.62;172.85;12432.00
0.00;3600.00;wizard_example;0;118.69;1;77;72.34;172366685#15;0;0;118.69;72;59.16;119.19;276.99;19947.78;0.19;0.01;19776.73;274.60;18685.00
0.00;3600.00;wizard_example;0;126.40;0;77;63.82;172366685#16;0;0;126.40;56;63.16;126.54;1115.82;70839.78;0.14;0.01;70342.38;1108.67;64186.00
0.00;3600.00;wizard_example;0;113.83;1;171;159.18;172366685#2;0;0;113.83;168;55.76;114.39;91.53;14545.38;0.44;0.02;14253.83;90.93;13745.00
0.00;3600.00;wizard_example;0;110.77;1;172;159.71;172366685#3;0;0;110.77;168;55.35;111.27;96.94;15418.63;0.45;0.02;15102.69;96.11;14478.00
0.00;3600.00;wizard_example;0;108.15;2;169;152.93;172366685#4;0;0;108.15;162;54.27;109.51;187.31;28573.01;0.41;0.02;28034.08;184.53;26783.00
0.00;3600.00;wizard_example;0;115.01;2;159;144.92;172366685#5;0;0;115.01;155;57.54;115.50;125.98;18207.44;0.39;0.02;17884.90;125.11;17209.00
0.00;3600.00;wizard_example;0;111.34;1;157;141.33;172366685#6;0;0;111.34;156;55.71;112.48;44.20;6231.67;0.46;0.02;6100.91;43.65;5908.00
0.00;3600.00;wizard_example;0;113.98;1;156;133.48;172366685#7;0;0;113.98;141;56.70;114.12;378.56;50390.36;0.34;0.02;49615.16;377.02;46795.00
0.00;3600.00;wizard_example;0;112.21;1;138;120.38;172366685#8;0;0;112.21;127;55.98;112.39;316.73;38008.82;0.31;0.01;37468.38;315.24;35495.00
0.00;3600.00;wizard_example;0;117.53;1;134;116.75;172366685#9;0;0;117.53;128;58.75;117.88;190.16;22138.92;0.30;0.01;21833.08;189.07;20748.00
0.00;3600.00;wizard_example;0;4.98;3;238;240.23;174471202#0;21;24;2.49;232;1.23;5.06;14.35;3444.60;13.53;0.49;1765.26;14.11;685.00
0.00;3600.00;wizard_example;0;65.85;2;241;234.75;174471202#1;45;45;32.92;224;16.48;66.18;81.70;19112.55;1.04;0.04;18388.63;81.01;17168.00
0.00;3600.00;wizard_example;0;145.19;2;315;304.38;174471202#2;26;26;72.59;307;34.34;146.90;39.76;12084.33;0.70;0.03;11759.46;39.24;11111.00
0.00;3600.00;wizard_example;0;74.21;3;302;301.22;174471202#3;18;19;37.10;301;18.14;75.00;42.75;12873.21;1.23;0.04;12296.10;42.29;11063.00
0.00;3600.00;wizard_example;1;93.92;3;349;345.73;174471202#4;60;61;46.96;350;23.46;94.52;65.23;22530.60;1.09;0.04;21608.65;64.75;19706.00
0.00;3600.00;wizard_example;1;160.31;2;314;302.62;174471202#5;103;103;80.16;291;40.16;161.38;251.78;75997.99;0.54;0.02;74483.78;249.46;69160.62
0.00;3600.00;wizard_example;0;25.74;2;270;269.92;174471202#6;9;9;12.87;268;8.66;48.34;9.23;2488.62;2.09;0.08;2299.94;4.91;2102.00
0.00;3600.00;wizard_example;0;46.36;3;270;266.33;174471202#6-AddedOffRampEdge;25;25;15.45;260;7.54;48.01;61.36;16319.33;1.62;0.06;15349.42;59.18;14612.00
0.00;3600.00;wizard_example;0;1.74;8;152;159.57;174471202#7;56;56;0.87;158;0.44;1.76;25.83;4121.51;25.41;0.91;305.08;25.52;0.00
0.00;3600.00;wizard_example;0;0.08;4;0;3.65;176064253#0;0;0;0.08;4;0.04;0.09;5.45;20.05;11.71;0.84;1.52;4.90;0.00
0.00;3600.00;wizard_example;0;0.84;1;35;35.90;176064253#15;0;0;0.84;36;0.42;0.92;4.74;170.34;11.91;0.86;17.40;4.34;0.00
0.00;3600.00;wizard_example;0;0.98;0;42;42.00;176064253#17;0;0;0.98;42;0.49;1.06;7.23;303.49;11.74;0.85;29.29;6.70;0.00
0.00;3600.00;wizard_example;0;2.08;0;72;72.00;176064253#19;0;0;2.08;72;0.99;2.43;2.94;211.81;9.93;0.71;55.21;2.52;0.00
0.00;3600.00;wizard_example;0;0.16;1;4;4.65;176064253#2;0;0;0.16;5;0.08;0.21;2.30;10.92;8.50;0.61;4.16;1.80;0.00
0.00;3600.00;wizard_example;1;1.74;2;76;77.90;176064253#20;0;0;1.74;77;0.87;1.83;8.95;696.93;12.40;0.89;52.87;8.54;0.00
0.00;3600.00;wizard_example;0;1.87;1;81;81.75;176064253#22;0;0;1.87;82;0.94;2.32;2.11;172.31;12.16;0.88;16.10;1.70;0.00
0.00;3600.00;wizard_example;1;2.12;1;91;91.89;176064253#23;0;0;2.12;91;1.05;2.33;4.40;404.61;12.10;0.87;41.52;4.01;0.00
0.00;3600.00;wizard_example;0;2.24;1;96;96.93;176064253#24;0;0;2.24;97;1.14;2.44;7.03;681.36;11.75;0.85;69.83;6.47;0.00
0.00;3600.00;wizard_example;1;10.40;1;57;57.83;176064253#25;0;0;10.40;56;5.17;10.60;24.19;1396.48;1.72;0.12;1222.66;23.70;1118.00
0.00;3600.00;wizard_example;0;37.74;4;57;57.48;176064253#26;0;0;37.74;54;18.88;37.90;126.31;7211.73;0.46;0.03;6970.73;124.92;6715.00
0.00;3600.00;wizard_example;0;67.09;0;51;42.09;176064253#28;0;0;67.09;34;33.55;67.14;771.28;32042.19;0.18;0.01;31629.97;760.59;30280.00
0.00;3600.00;wizard_example;0;0.23;1;7;7.71;176064253#4;0;0;0.23;8;0.11;0.28;2.32;18.00;9.76;0.70;4.90;1.86;0.00
0.00;3600.00;wizard_example;0;0.51;1;20;20.94;176064253#6;0;0;0.51;21;0.25;0.54;7.82;163.70;11.48;0.83;23.74;7.42;0.00
0.00;3600.00;wizard_example;0;0.64;2;26;27.93;176064253#9;0;0;0.64;28;0.32;0.66;13.22;369.45;12.22;0.88;34.77;12.83;0.00
0.00;3600.00;wizard_example;0;133.33;0;18;1.82;176065876;0;0;133.33;18;10.65;133.33;56.37;618.94;0.09;0.01;608.94;52.85;596.90
0.00;3600.00;wizard_example;0;0.86;2;8;9.88;176065877#0;0;0;0.86;9;0.43;0.88;26.78;263.11;3.28;0.24;199.36;25.91;178.00
0.00;3600.00;wizard_example;0;0.07;1;1;1.90;176065877#1;0;0;0.07;2;0.04;0.09;8.60;16.40;6.42;0.46;5.79;6.62;0.00
0.00;3600.00;wizard_example;0;0.07;1;2;2.90;176068093#0;0;0;0.07;3;0.04;0.08;5.20;15.14;10.79;0.78;3.44;4.75;0.00
0.00;3600.00;wizard_example;1;0.06;0;2;2.00;176068093#1;0;0;0.06;1;0.03;0.08;3.32;6.65;8.59;0.62;1.82;2.35;0.00
0.00;3600.00;wizard_example;0;0.48;1;20;20.82;176068095#0;0;0;0.48;21;0.24;0.55;2.76;57.62;12.28;0.88;8.11;2.38;0.00
0.00;3600.00;wizard_example;0;0.85;1;26;26.00;176068095#1;0;0;0.85;27;0.46;23.91;0.64;17.21;8.15;0.59;4.48;0.02;0.00
0.00;3600.00;wizard_example;0;2.34;1;93;93.56;176068095#10;0;0;2.34;94;1.15;3.27;1.46;136.88;11.37;0.82;24.78;1.05;0.00
0.00;3600.00;wizard_example;0;3.13;0;114;114.00;176068095#11;0;0;3.13;114;1.61;3.56;6.12;697.87;9.70;0.70;164.73;5.37;3.00
0.00;3600.00;wizard_example;0;0.08;1;2;2.00;176068095#3;0;0;0.08;3;0.08;0.94;1.09;3.09;5.44;0.39;1.91;0.13;0.00
0.00;3600.00;wizard_example;0;0.17;2;3;3.97;176068095#4;0;0;0.17;5;0.10;0.26;2.13;9.19;6.98;0.50;4.61;1.51;0.00
0.00;3600.00;wizard_example;1;0.26;0;8;8.00;176068095#5;0;0;0.26;7;0.14;0.50;1.61;12.27;7.40;0.53;3.81;0.80;0.00
0.00;3600.00;wizard_example;0;1.35;1;61;61.74;176068095#6;0;0;1.35;61;0.67;1.41;8.55;527.30;12.73;0.92;48.75;8.17;0.00
0.00;3600.00;wizard_example;0;1.43;1;64;64.58;176068095#8;0;0;1.43;65;0.71;2.00;1.35;87.54;12.66;0.91;8.62;0.97;0.00
0.00;3600.00;wizard_example;0;;0;0;;176068096#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;176068096#1;0;0;0.02;0;0.01;0.02;4.79;4.53;11.73;0.84;1.08;4.40;0.00
0.00;3600.00;wizard_example;3;1.08;3;38;40.78;176068326#0;0;0;1.08;38;0.55;1.19;7.29;296.75;10.21;0.73;85.00;6.59;2.00
0.00;3600.00;wizard_example;0;0.08;1;1;1.69;176068326#1;0;0;0.08;2;0.04;0.10;3.46;6.10;6.15;0.44;3.47;2.91;0.00
0.00;3600.00;wizard_example;0;;0;0;;176068326#2;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;;0;0;;176068327;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.07;2;0;1.84;176068328;0;0;0.07;2;0.04;0.08;9.82;18.16;6.86;0.49;8.83;8.99;0.00
0.00;3600.00;wizard_example;0;0.14;3;3;5.90;176068428#0;0;0;0.14;6;0.07;0.15;13.19;77.79;11.47;0.83;14.05;12.77;0.00
0.00;3600.00;wizard_example;0;0.40;2;14;15.88;176068428#2;0;0;0.40;16;0.19;0.42;7.84;124.49;11.21;0.81;21.16;7.45;0.00
0.00;3600.00;wizard_example;1;1.42;1;28;28.60;176068428#3;0;0;1.42;28;0.72;1.92;3.08;88.36;5.78;0.42;38.40;2.28;2.00
0.00;3600.00;wizard_example;0;;0;0;;176068431#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.07;1;1;1.91;176068628#0;0;0;0.07;2;0.04;0.08;8.08;15.48;7.53;0.54;7.28;7.43;0.00
0.00;3600.00;wizard_example;0;0.09;2;1;2.84;176068628#1;0;0;0.09;3;0.05;0.10;8.45;24.11;8.18;0.59;8.37;7.67;0.00
0.00;3600.00;wizard_example;0;0.10;1;2;2.91;176068628#2;0;0;0.10;3;0.05;0.11;7.87;22.98;8.13;0.59;6.51;6.95;0.00
0.00;3600.00;wizard_example;0;0.09;2;1;2.90;176068812#0;0;0;0.09;3;0.05;0.10;11.80;34.22;8.70;0.63;10.91;10.59;0.00
0.00;3600.00;wizard_example;1;0.20;2;2;3.38;176068903#0;0;0;0.20;3;0.10;0.25;4.28;14.44;4.98;0.36;7.66;3.40;0.00
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;176068903#1;0;0;0.02;0;0.01;0.02;4.04;3.74;13.55;0.98;0.10;3.67;0.00
0.00;3600.00;wizard_example;1;0.08;1;2;2.95;176069414#0;0;0;0.08;2;0.04;0.08;11.27;33.33;10.39;0.75;9.07;10.63;0.00
0.00;3600.00;wizard_example;0;0.09;1;2;2.95;176069415#0;0;0;0.09;3;0.05;0.10;13.45;39.75;8.65;0.62;16.02;12.35;3.00
0.00;3600.00;wizard_example;0;0.98;1;45;45.28;176069687#0;0;0;0.98;45;0.49;1.08;4.17;188.62;12.79;0.92;16.02;3.76;0.00
0.00;3600.00;wizard_example;0;1.07;3;44;45.08;176069687#1;0;0;1.07;47;0.57;1.77;1.11;50.74;11.69;0.84;8.17;0.68;0.00
0.00;3600.00;wizard_example;1;0.02;0;1;1.00;176071087;0;0;0.02;0;0.01;0.02;19.60;19.60;13.96;1.01;0.85;19.24;0.00
0.00;3600.00;wizard_example;0;0.13;3;2;4.86;176071088#0;0;0;0.13;5;0.07;0.14;11.34;55.12;9.76;0.70;15.40;10.55;0.00
0.00;3600.00;wizard_example;1;0.15;0;4;4.00;176071088#1;0;0;0.15;3;0.08;0.21;5.11;20.45;6.36;0.46;8.75;3.81;0.00
0.00;3600.00;wizard_example;0;0.05;2;0;1.89;176071089;0;0;0.05;2;0.02;0.05;8.95;16.97;11.01;0.79;2.94;8.26;0.00
0.00;3600.00;wizard_example;0;0.14;1;5;5.98;182659832;0;0;0.14;6;0.07;0.14;17.34;103.64;12.11;0.87;10.51;16.95;0.00
0.00;3600.00;wizard_example;1;2.04;0;87;87.00;182659834#0;0;0;2.04;86;1.02;2.08;46.49;4044.38;11.75;0.85;534.34;45.68;0.00
0.00;3600.00;wizard_example;0;0.07;2;1;2.98;182659834#1;0;0;0.07;3;0.04;0.07;48.48;144.55;11.38;0.82;16.16;46.98;0.00
0.00;3600.00;wizard_example;0;0.16;0;7;7.00;182660923#1;0;0;0.16;7;0.08;0.17;17.06;119.44;12.04;0.87;13.89;16.28;0.00
0.00;3600.00;wizard_example;0;0.17;2;8;9.96;184165609#1;0;0;0.17;10;0.08;0.17;17.11;170.49;16.42;0.74;33.54;16.50;0.00
0.00;3600.00;wizard_example;0;0.16;2;8;9.96;184165609#2;0;0;0.16;10;0.08;0.16;16.56;164.97;17.40;0.78;26.76;15.91;0.00
0.00;3600.00;wizard_example;1;0.20;3;10;12.96;184165609#3;0;0;0.20;12;0.10;0.20;22.99;298.02;18.16;0.82;48.67;22.43;0.00
0.00;3600.00;wizard_example;0;0.17;1;11;11.99;184165609#4;0;0;0.17;12;0.08;0.17;26.37;316.15;19.66;0.88;29.55;25.89;0.00
0.00;3600.00;wizard_example;0;0.22;2;13;14.98;184165609#5;0;0;0.22;15;0.11;0.22;29.29;438.82;19.30;0.87;43.19;28.96;0.00
0.00;3600.00;wizard_example;0;0.25;0;18;18.00;184165609#7;0;0;0.25;18;0.13;0.26;6.18;111.17;19.72;0.89;9.60;5.93;0.00
0.00;3600.00;wizard_example;0;0.42;2;20;21.57;184165609#8;0;0;0.42;22;0.22;0.53;2.07;44.75;13.83;0.62;13.99;1.67;0.00
0.00;3600.00;wizard_example;0;0.41;2;20;21.99;184165609#9;0;0;0.41;21;0.21;0.42;63.70;1400.46;14.76;0.66;431.11;62.61;304.00
0.00;3600.00;wizard_example;0;26.20;0;86;82.90;184165610;0;0;26.20;79;13.16;26.74;59.47;4909.19;0.94;0.04;4630.94;58.03;3813.00
0.00;3600.00;wizard_example;1;1.13;0;103;101.71;184165613#1;0;0;1.13;100;0.57;1.14;64.35;6544.72;24.95;0.90;556.72;64.15;0.00
0.00;3600.00;wizard_example;0;1.17;0;102;102.00;184165613#2;0;0;1.17;102;0.58;1.18;19.72;2011.82;24.28;0.87;221.84;19.48;0.00
0.00;3600.00;wizard_example;0;2.08;2;104;105.88;184165613#3;0;0;2.08;106;1.09;2.35;6.54;692.64;13.29;0.48;287.51;5.80;0.00
0.00;3600.00;wizard_example;0;0.17;0;11;11.00;184165613#4;0;0;0.17;11;0.08;0.17;79.61;875.68;18.05;0.65;281.17;78.20;218.00
0.00;3600.00;wizard_example;1;1.29;0;93;93.00;184165614#0;0;0;1.29;92;0.64;1.32;14.00;1301.89;19.99;0.90;132.38;13.71;1.00
0.00;3600.00;wizard_example;0;1.50;4;91;91.43;184165614#1;0;0;1.50;85;0.75;1.51;100.68;9203.04;16.87;0.76;2181.56;99.71;1271.00
0.00;3600.00;wizard_example;0;1.29;3;106;108.98;184165616#0;0;0;1.29;109;0.64;1.30;34.22;3729.73;23.41;0.84;574.00;34.02;0.00
0.00;3600.00;wizard_example;0;1.37;1;120;119.56;184165616#1;0;0;1.37;118;0.70;1.45;9.49;1133.99;23.35;0.84;178.54;8.92;53.00
0.00;3600.00;wizard_example;1;3.57;2;310;311.81;184165616#10;0;0;3.57;311;1.79;3.90;2.45;762.85;24.24;0.87;88.59;2.24;0.00
0.00;3600.00;wizard_example;1;3.63;3;317;319.93;184165616#11;0;0;3.63;319;1.82;3.72;8.81;2817.66;24.43;0.88;318.36;8.59;33.00
0.00;3600.00;wizard_example;0;5.22;2;320;321.88;184165616#12;0;0;5.22;322;2.68;5.65;5.17;1663.14;16.78;0.60;644.03;4.77;389.00
0.00;3600.00;wizard_example;0;3.79;3;342;340.54;184165616#13;0;0;3.79;339;1.90;3.84;25.81;8790.38;24.82;0.89;868.99;25.50;35.00
0.00;3600.00;wizard_example;1;4.20;2;352;351.42;184165616#14;0;0;4.20;347;2.11;4.29;21.73;7634.88;22.96;0.83;1130.91;21.27;1.00
